company_id,company_name,year,region,okved_section,h1_flag,h2_flag,h3_flag,h4_flag,h5_flag,h6_flag,h1_criticality,h2_criticality,h3_criticality,h4_criticality,h5_criticality,h6_criticality,h1_reason,h2_reason,h3_reason,h4_reason,h5_reason,h6_reason,anomaly_count,max_criticality_score
C0084,ПАО «Вектор-Инжиниринг-084»,2024,Оренбургская обл.,Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0292,ООО «Техно-Холдинг-292»,2025,Костромская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0110,ООО «Монолит-Плюс-110»,2024,Новосибирская обл.,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0073,АО «Капитал-Логистик-073»,2025,Республика Тыва,Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0127,ООО «Капитал-Маркет-127»,2025,Санкт-Петербург,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0233,АО «Южный-Плюс-233»,2023,Костромская обл.,Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0436,АО «Инвест-Маркет-436»,2025,Саратовская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0332,АО «Восточный-Торг-332»,2024,Вологодская обл.,Управленческий консалтинг,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0183,АО «Техно-Холдинг-183»,2024,Тверская обл.,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0410,АО «Северный-Торг-410»,2024,Республика Адыгея,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0274,ПАО «Ресурс-Трейд-274»,2023,Ставропольский край,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0417,АО «Техно-Пром-417»,2024,Республика Башкортостан,Транспортная логистика,1,0,1,0,0,1,critical,,critical,,,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-6.9). Многомерная аномалия.",3,4
C0436,АО «Инвест-Маркет-436»,2024,Саратовская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0488,ПАО «Прогресс-Пром-488»,2025,Томская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0396,ПАО «Южный-Групп-396»,2024,Тверская обл.,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0459,АО «Кристалл-Инвест-459»,2025,Москва,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0143,ООО «Партнёр-Инвест-143»,2024,Ямало-Ненецкий АО,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0499,АО «Партнёр-Ко-499»,2024,Пермский край,Частная медицина,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0069,АО «Металл-Групп-069»,2023,Чувашская Республика,IT-консалтинг,1,0,1,0,0,1,critical,,critical,,,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-6.7). Многомерная аномалия.",3,4
C0412,АО «Атлас-Торг-412»,2024,Тамбовская обл.,Рестораны и кафе,1,0,1,1,0,1,critical,,critical,high,,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",Повышенное финансовое давление по прокси-индикатору.,,"Сработало 3 флагов (рисковых: 3): H1(div_at_loss), H3(-4.2), H4(fpr=1.23). Многомерная аномалия.",4,4
C0321,ПАО «Гранит-Инвест-321»,2023,Республика Бурятия,Частная медицина,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0101,ООО «Южный-Плюс-101»,2024,Республика Ингушетия,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0249,ПАО «Логист-Сервис-249»,2024,Ульяновская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0381,ПАО «Трейд-Логистик-381»,2025,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0022,АО «Северный-Корп-022»,2024,Рязанская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0492,ПАО «Сигма-Сервис-492»,2025,Брянская обл.,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0320,АО «Омега-Торг-320»,2023,Республика Крым,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0196,ПАО «Ресурс-Корп-196»,2023,Республика Саха (Якутия),Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0014,ПАО «Сигма-Инвест-014»,2024,Республика Крым,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0244,ООО «Сигма-Пром-244»,2024,Республика Тыва,Частная медицина,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0019,АО «Прогресс-Ко-019»,2023,Республика Алтай,Гостиницы,1,0,1,0,0,1,critical,,critical,,,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.2). Многомерная аномалия.",3,4
C0195,АО «Восточный-Ко-195»,2024,Ханты-Мансийский АО,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0213,ПАО «Логист-Инвест-213»,2025,Омская обл.,Производство пластмасс,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0414,ПАО «Альфа-Плюс-414»,2023,Хабаровский край,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0330,АО «Прогресс-Пром-330»,2024,Курганская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0135,АО «Логист-Сервис-135»,2025,Республика Саха (Якутия),Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0434,ООО «Трейд-Трейд-434»,2023,Республика Крым,Аренда недвижимости,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0306,АО «Трейд-Инвест-306»,2024,Ростовская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0091,ООО «Восточный-Групп-091»,2023,Карачаево-Черкесская Республика,Лесозаготовка,0,0,1,0,0,0,,,low,,,,,,Маржа выше отрасли. Повышенная эффективность.,,,,1,1
C0120,АО «Северный-Ко-120»,2025,Республика Калмыкия,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0131,АО «Промт-Холдинг-131»,2025,Липецкая обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0164,ПАО «Сигма-Сервис-164»,2024,Приморский край,Рестораны и кафе,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0265,АО «Инвест-Инжиниринг-265»,2025,Республика Адыгея,Оптовая торговля,0,0,1,1,0,1,,,high,critical,,critical,,,Маржа ниже отрасли. Возможны операционные проблемы.,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,,"Сработало 2 флагов (рисковых: 2): H3(-2.4), H4(fpr=2.96). Многомерная аномалия.",3,4
C0414,ПАО «Альфа-Плюс-414»,2024,Хабаровский край,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0452,АО «Техно-Плюс-452»,2023,Приморский край,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0065,АО «Трейд-Ко-065»,2023,Ивановская обл.,Частная медицина,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0030,ООО «Инвест-Трейд-030»,2023,Пермский край,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0060,АО «Атлас-Логистик-060»,2024,Мурманская обл.,Гостиницы,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0057,ООО «Ресурс-Холдинг-057»,2024,Смоленская обл.,Розничная торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0111,АО «Прогресс-Ко-111»,2023,Томская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0496,ООО «Финанс-Инжиниринг-496»,2024,Приморский край,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0028,ООО «Северный-Сервис-028»,2024,Самарская обл.,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0062,ООО «Капитал-Холдинг-062»,2024,Калужская обл.,Аудит и бухгалтерия,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0484,АО «Союз-Маркет-484»,2024,Севастополь,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0363,ПАО «Сигма-Трейд-363»,2025,Республика Алтай,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0291,АО «Финанс-Корп-291»,2023,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0381,ПАО «Трейд-Логистик-381»,2023,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0097,ПАО «Партнёр-Трейд-097»,2025,Чукотский АО,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0168,ООО «Капитал-Логистик-168»,2024,Чеченская Республика,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0473,ПАО «Логист-Инжиниринг-473»,2023,Мурманская обл.,Производство металлоконструкций,1,0,1,0,1,1,critical,,critical,,medium,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.","Сработало 3 флагов (рисковых: 2): H1(div_at_loss), H3(-3.1), H5(+3.3). Многомерная аномалия.",4,4
C0200,ПАО «Омега-Ко-200»,2024,Нижегородская обл.,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0247,АО «Сигма-Маркет-247»,2025,Смоленская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0213,ПАО «Логист-Инвест-213»,2024,Омская обл.,Производство пластмасс,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0116,ООО «Союз-Плюс-116»,2023,Санкт-Петербург,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0387,АО «Инвест-Групп-387»,2025,Нижегородская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0188,ПАО «Северный-Ко-188»,2024,Тульская обл.,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0204,АО «Ресурс-Групп-204»,2025,Республика Тыва,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0365,АО «Союз-Инвест-365»,2023,Липецкая обл.,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0349,АО «Партнёр-Инвест-349»,2025,Чувашская Республика,Производство хлебобулочных изделий,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0234,ООО «Логист-Торг-234»,2023,Республика Алтай,Лесозаготовка,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,,1,4
C0148,ООО «Ресурс-Ко-148»,2023,Новосибирская обл.,Рестораны и кафе,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0262,ООО «Металл-Торг-262»,2024,Республика Дагестан,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0323,АО «Ресурс-Логистик-323»,2024,Еврейская АО,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0291,АО «Финанс-Корп-291»,2024,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0284,ООО «Трейд-Инжиниринг-284»,2025,Республика Калмыкия,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0371,АО «Промт-Торг-371»,2024,Амурская обл.,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0143,ООО «Партнёр-Инвест-143»,2025,Ямало-Ненецкий АО,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0227,ПАО «Логист-Логистик-227»,2025,Удмуртская Республика,Аудит и бухгалтерия,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0196,ПАО «Ресурс-Корп-196»,2024,Республика Саха (Якутия),Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0045,АО «Инвест-Трейд-045»,2023,Орловская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0419,ООО «Кристалл-Холдинг-419»,2025,Иркутская обл.,Транспортная логистика,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0184,ПАО «Металл-Холдинг-184»,2024,Тульская обл.,Розничная торговля,0,0,0,1,0,0,,,,critical,,,,,,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,,,1,4
C0449,ПАО «Инвест-Ко-449»,2024,Свердловская обл.,Выращивание зерновых,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0299,ООО «Техно-Инжиниринг-299»,2023,Приморский край,Управленческий консалтинг,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0093,ООО «Северный-Трейд-093»,2025,Красноярский край,Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0487,АО «Южный-Корп-487»,2025,Самарская обл.,Аудит и бухгалтерия,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0220,ПАО «Вектор-Инжиниринг-220»,2025,Новосибирская обл.,IT-консалтинг,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0101,ООО «Южный-Плюс-101»,2025,Республика Ингушетия,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0119,ООО «Мастер-Холдинг-119»,2023,Ростовская обл.,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0117,ООО «Промт-Групп-117»,2024,Ульяновская обл.,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0327,ПАО «Союз-Пром-327»,2024,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0345,АО «Инвест-Корп-345»,2025,Республика Крым,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0096,ПАО «Кристалл-Плюс-096»,2025,Смоленская обл.,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0023,ПАО «Трейд-Пром-023»,2023,Пензенская обл.,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0090,АО «Строй-Ко-090»,2025,Архангельская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0008,ООО «Омега-Маркет-008»,2025,Тульская обл.,Аудит и бухгалтерия,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,,1,4
C0239,АО «Финанс-Ко-239»,2025,Оренбургская обл.,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0307,ООО «Капитал-Групп-307»,2025,Республика Калмыкия,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0279,ООО «Южный-Инвест-279»,2023,Курганская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0331,АО «Мастер-Групп-331»,2024,Республика Крым,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0196,ПАО «Ресурс-Корп-196»,2025,Республика Саха (Якутия),Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0151,АО «Партнёр-Групп-151»,2024,Астраханская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0086,ООО «Союз-Корп-086»,2023,Вологодская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0404,АО «Техно-Ко-404»,2025,Мурманская обл.,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0355,АО «Северный-Инжиниринг-355»,2023,Республика Хакасия,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0049,ПАО «Мастер-Маркет-049»,2024,Ростовская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0098,ООО «Монолит-Ко-098»,2023,Тамбовская обл.,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0420,ООО «Восточный-Корп-420»,2023,Тамбовская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0268,АО «Южный-Логистик-268»,2025,Краснодарский край,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0257,ПАО «Мастер-Сервис-257»,2023,Курганская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0248,ООО «Ресурс-Инвест-248»,2023,Еврейская АО,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0480,ООО «Финанс-Инжиниринг-480»,2023,Ульяновская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0029,АО «Трейд-Логистик-029»,2025,Удмуртская Республика,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0438,АО «Южный-Логистик-438»,2023,Республика Карелия,Рестораны и кафе,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0209,АО «Восточный-Логистик-209»,2025,Магаданская обл.,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0281,ООО «Монолит-Ко-281»,2023,Республика Адыгея,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0399,ПАО «Трейд-Групп-399»,2025,Республика Бурятия,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0048,АО «Промт-Ко-048»,2023,Республика Хакасия,IT-консалтинг,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0136,АО «Бизнес-Пром-136»,2025,Республика Дагестан,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0356,АО «Партнёр-Сервис-356»,2025,Иркутская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0429,АО «Восточный-Холдинг-429»,2025,Сахалинская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0243,АО «Партнёр-Маркет-243»,2024,Республика Марий Эл,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0035,АО «Монолит-Холдинг-035»,2024,Республика Хакасия,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0072,ООО «Бизнес-Корп-072»,2023,Республика Крым,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0447,ПАО «Финанс-Инжиниринг-447»,2025,Амурская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0203,ООО «Мастер-Инжиниринг-203»,2025,Иркутская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0337,ПАО «Кристалл-Логистик-337»,2024,Республика Адыгея,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0085,ПАО «Восточный-Маркет-085»,2024,Республика Крым,Производство металлоконструкций,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0268,АО «Южный-Логистик-268»,2024,Краснодарский край,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0174,ООО «Техно-Маркет-174»,2025,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0245,ПАО «Вектор-Торг-245»,2023,Приморский край,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0301,АО «Мастер-Пром-301»,2024,Волгоградская обл.,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0100,ПАО «Капитал-Плюс-100»,2023,Чукотский АО,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0208,ООО «Атлас-Логистик-208»,2025,Ульяновская обл.,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0070,ПАО «Вектор-Трейд-070»,2024,Республика Калмыкия,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0367,ООО «Монолит-Торг-367»,2025,Кировская обл.,Розничная торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0329,ООО «Финанс-Инжиниринг-329»,2024,Ханты-Мансийский АО,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0334,ПАО «Северный-Сервис-334»,2023,Саратовская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0397,ООО «Сигма-Ко-397»,2024,Волгоградская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0031,АО «Союз-Маркет-031»,2025,Удмуртская Республика,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0213,ПАО «Логист-Инвест-213»,2023,Омская обл.,Производство пластмасс,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0068,ООО «Капитал-Инжиниринг-068»,2023,Иркутская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0211,ПАО «Мастер-Плюс-211»,2025,Республика Крым,Лесозаготовка,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0460,АО «Бизнес-Логистик-460»,2025,Ханты-Мансийский АО,Лесозаготовка,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0059,АО «Бизнес-Плюс-059»,2024,Пермский край,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0385,ООО «Альфа-Холдинг-385»,2023,Московская обл.,Розничная торговля,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0397,ООО «Сигма-Ко-397»,2023,Волгоградская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0458,ПАО «Гранит-Маркет-458»,2023,Республика Хакасия,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0342,ПАО «Инвест-Корп-342»,2023,Псковская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0202,АО «Логист-Пром-202»,2025,Самарская обл.,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0077,ООО «Монолит-Логистик-077»,2025,Республика Хакасия,Управленческий консалтинг,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0327,ПАО «Союз-Пром-327»,2023,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0098,ООО «Монолит-Ко-098»,2024,Тамбовская обл.,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0009,ПАО «Монолит-Инвест-009»,2023,Ростовская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0207,ПАО «Финанс-Торг-207»,2023,Сахалинская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0140,ПАО «Союз-Ко-140»,2024,Воронежская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0041,ПАО «Инвест-Холдинг-041»,2024,Костромская обл.,Производство пластмасс,0,0,1,0,0,0,,,high,,,,,,Маржа ниже отрасли. Возможны операционные проблемы.,,,,1,3
C0110,ООО «Монолит-Плюс-110»,2023,Новосибирская обл.,Производство пластмасс,0,0,1,0,0,0,,,high,,,,,,Маржа ниже отрасли. Возможны операционные проблемы.,,,,1,3
C0309,АО «Трейд-Торг-309»,2024,Карачаево-Черкесская Республика,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0128,АО «Гранит-Инвест-128»,2023,Тюменская обл.,Производство алкогольных напитков,0,0,1,0,0,0,,,medium,,,,,,Маржа существенно выше отрасли. Высокая эффективность или ценовое преимущество.,,,,1,2
C0380,ПАО «Ресурс-Пром-380»,2023,Республика Карелия,Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0282,ООО «Атлас-Маркет-282»,2025,Карачаево-Черкесская Республика,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
