company_id,company_name,inn,ogrn_year,region,okved_code,okved_section,founder_id,address_hash,year,revenue,cost_of_goods,gross_profit,opex,operating_profit,net_profit,taxes_paid,headcount,payroll_fund,dividends_paid,net_margin,gross_margin,operating_margin,rev_per_emp,profit_per_emp,payroll_per_emp,tax_to_profit,payout_ratio,financial_pressure_ratio,company_age,rev_growth,profit_growth,emp_growth,payroll_growth,net_margin_zscore,rev_per_emp_zscore,financial_pressure_zscore,rev_growth_zscore,emp_growth_zscore,hypothesis_code,metric,value,anomaly_zscore,interpretation,interpretation_reason,criticality,criticality_score
C0188,ПАО «Северный-Ко-188»,3068919140,2015,Тульская обл.,20.16,Производство пластмасс,FND-95848,4a3050ae2c77,2025,84730912,55478473,29252439,9373783,19878656,17204105,7994184,137,112836380,0,0.20304402010921352,0.3452392793789355,0.2346092533501823,618473.8102189781,125577.40875912408,823623.2116788321,0.4646672407544595,0,0.5937271418632819,10,-0.08711111519085701,-0.23156110776016703,-0.014388489208633115,-0.36168730036425434,0.15862937626826099,-1.2233924524900495,-0.7424189901842216,-1.6587259170212174,-0.32578990877550973,,,,,,,,
C0189,ПАО «Атлас-Пром-189»,5706236385,2018,Республика Калмыкия,2.4,Лесозаготовка,FND-17152,0aa1883c6411,2023,612017240,268191513,343825727,48735700,295090027,260411874,75163648,45,41513845,129630434,0.4254976117993016,0.5617909178506147,0.48215966432579577,13600383.111111112,5786930.533333333,922529.8888888889,0.2886337202888068,0.4977900278080254,0.7373787418764042,5,,,,,2.7828002104979612,5.110506012331205,1.6096191845414884,,,H5,rev_per_emp,13600383.111111112,5.110506012331205,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0189,ПАО «Атлас-Пром-189»,5706236385,2018,Республика Калмыкия,2.4,Лесозаготовка,FND-17152,0aa1883c6411,2024,682213823,384519971,297693852,118199913,179493939,128011885,104720289,49,53854423,24406621,0.18764188101184223,0.4363644387780164,0.2631051042189158,13922731.081632653,2612487.448979592,1099069.857142857,0.8180513004710461,0.1906590235742564,0.8308093074088745,6,0.11469706801069846,-0.5084253147381443,0.0888888888888888,0.2972641536817415,-1.2452552920284923,5.22025248796295,1.7001217039761805,0.5041128232898091,0.5216248068112295,H5,rev_per_emp,13922731.081632653,5.22025248796295,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0189,ПАО «Атлас-Пром-189»,5706236385,2018,Республика Калмыкия,2.4,Лесозаготовка,FND-17152,0aa1883c6411,2025,622961953,277358982,345602971,82634831,262968140,218628411,52894230,44,26179976,105258975,0.35094986129915384,0.5547738017316766,0.4221255226480902,14158226.204545455,4968827.5227272725,594999.4545454546,0.24193667125907073,0.48145149351151806,0.6967186517618218,7,-0.08685234453245605,0.7078758819933009,-0.10204081632653061,-0.5138750999151918,0.8177430781912978,4.574408824904872,0.7057624982781733,-0.42619877823950814,-1.7550254959666307,H5,rev_per_emp,14158226.204545455,4.574408824904872,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0190,ООО «Сигма-Ко-190»,4290264248,2022,Республика Коми,2.4,Лесозаготовка,FND-21536,feb93033a7ab,2023,346374942,155424381,190950561,26640857,164309704,134525232,50113488,42,52449313,0,0.3883803811651017,0.5512828378907386,0.47436948831015613,8247022.428571428,3202981.714285714,1248793.1666666667,0.372521104442325,0,0.40195925373584,1,,,,,2.1272776545014476,2.4082655514493685,-1.0734490918935944,,,H3,net_margin,0.3883803811651017,2.1272776545014476,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1
C0190,ООО «Сигма-Ко-190»,4290264248,2022,Республика Коми,2.4,Лесозаготовка,FND-21536,feb93033a7ab,2024,409030016,203587410,205442606,44647498,160795108,119856780,52012142,42,34113715,0,0.29302685698254477,0.5022677993392055,0.39311322326036824,9738809.904761905,2853732.8571428573,812231.3095238095,0.4339524389024968,0,0.47049461590260394,2,0.18088801008012867,-0.1090386671847553,0,-0.3495870003101852,0.02909135795930978,3.1565005950336924,-0.46952872294512604,1.0954739005520515,-0.6744907594765952,H5,rev_per_emp,9738809.904761905,3.1565005950336924,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0190,ООО «Сигма-Ко-190»,4290264248,2022,Республика Коми,2.4,Лесозаготовка,FND-21536,feb93033a7ab,2025,524582971,279533052,245049919,72438250,172611669,124817813,88798395,45,51429942,0,0.23793721851485722,0.46713281319991606,0.3290455057489847,11657399.355555555,2773729.177777778,1142887.6,0.7114240577184284,0,0.6579746920871253,3,0.28250482967000634,0.04139134223362251,0.0714285714285714,0.50760308573839,-0.4659993205774547,3.5381689649109975,0.4373336747845875,1.06163523961391,1.228517847176641,H5,rev_per_emp,11657399.355555555,3.5381689649109975,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0191,ООО «Северный-Инвест-191»,587968564,2008,Республика Крым,1.11,Выращивание зерновых,FND-57624,024d7f84fff1,2023,681589308,379398157,302191151,69824586,232366565,164307405,62256906,139,157490717,0,0.24106511512354886,0.4433625167723435,0.34091873547992924,4903520.201438849,1182067.6618705036,1133026.7410071942,0.37890505300111094,0,0.43707928429711035,15,,,,,-0.5827941397434626,-0.39426583061737913,-0.6744907594765952,,,,,,,,,,
C0191,ООО «Северный-Инвест-191»,587968564,2008,Республика Крым,1.11,Выращивание зерновых,FND-57624,024d7f84fff1,2024,755890921,462849209,293041712,81582329,211459383,163244235,64472365,139,101277749,0,0.2159626878227844,0.3876772479451437,0.2797485419195821,5438064.179856115,1174418.9568345323,728616.8992805756,0.39494420737124347,0,0.4984092298778271,16,0.10901229248742861,-0.006470615247073042,0,-0.35692877060176187,-0.6744907594765952,-0.1878253048491443,-0.97635892571422,0.4088782923016716,0,,,,,,,,
C0191,ООО «Северный-Инвест-191»,587968564,2008,Республика Крым,1.11,Выращивание зерновых,FND-57624,024d7f84fff1,2025,854673973,530502442,324171531,140494579,183676952,145024145,115258938,145,115057923,49261759,0.16968358646859133,0.37929262062599395,0.2149087930632468,5894303.2620689655,1000166.5172413794,793502.9172413793,0.7947568868618394,0.33967970643784867,0.9409070409702325,17,0.13068426839856162,-0.11161245602333214,0.043165467625899234,0.13606319390056743,-1.3922724013785746,-0.4364420594743651,2.6995727677927306,0.6526453292857834,0.3845520609985911,,,,,,,,
C0192,ПАО «Мастер-Сервис-192»,7172389257,2022,Свердловская обл.,68.2,Аренда недвижимости,FND-31516,a7d9277053b8,2023,23730917,14658992,9071925,3110749,5961176,5328155,2243305,26,20091305,2321511,0.22452377209022306,0.3822829518134508,0.25119872106080016,912727.5769230769,204929.03846153847,772742.5,0.4210284798396443,0.43570635614016484,0.846078974418329,1,,,,,-0.7390927147170416,-0.7944032465123625,1.3128848792240124,,,,,,,,,,
C0192,ПАО «Мастер-Сервис-192»,7172389257,2022,Свердловская обл.,68.2,Аренда недвижимости,FND-31516,a7d9277053b8,2024,26538700,12768807,13769893,3279973,10489920,9358940,2136978,22,11662758,4472834,0.3526525413829615,0.5188608711052162,0.395268796135455,1206304.5454545454,425406.36363636365,530125.3636363636,0.22833547388913703,0.47792100387437036,0.7182179992248305,2,0.11831750960150433,0.756506708232024,-0.15384615384615385,-0.41951217205651903,0.6921726661928775,-0.7182215579122395,0.5923103144323419,0.1802803551368735,-1.769451862252489,,,,,,,,
C0192,ПАО «Мастер-Сервис-192»,7172389257,2022,Свердловская обл.,68.2,Аренда недвижимости,FND-31516,a7d9277053b8,2025,24970930,9992133,14978797,3552809,11425988,10260795,1822892,23,34004073,0,0.41090960568949575,0.5998493848647207,0.45757158423815214,1085692.608695652,446121.52173913043,1478437.956521739,0.17765601983082208,0,0.35888736592130865,3,-0.059074860486760805,0.09636294281189972,0.045454545454545414,1.9156116417746127,1.1038550243658682,-0.9102757636054426,-1.6653512477759231,-0.7619878486678336,0.10460017125572782,,,,,,,,
C0193,ООО «Промт-Инвест-193»,2813706618,2018,Орловская обл.,55.1,Гостиницы,FND-96305,ab49b208848a,2023,976342006,582642333,393699673,94453790,299245883,236116086,96523444,3,3328041,0,0.2418374755454289,0.40323951093014837,0.30649698687654336,325447335.3333333,78705362,1109347,0.4087965611965972,0,0.4850835474277877,5,,,,,-0.06322322359242336,74.67265313586155,-0.5377411329508781,,,H5,rev_per_emp,325447335.3333333,74.67265313586155,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0193,ООО «Промт-Инвест-193»,2813706618,2018,Орловская обл.,55.1,Гостиницы,FND-96305,ab49b208848a,2024,1232957540,710636704,522320836,207582499,314738337,237189911,197549341,3,3108109,0,0.1923747601235319,0.42363246020621276,0.255271026608102,410985846.6666667,79063303.66666667,1036036.3333333334,0.8328741309743145,0,0.7756379069664378,6,0.2628336509368623,0.004547868881749961,0,-0.06608452239620843,-0.7099036478545374,74.72063346457296,1.15354307536071,2.4653875884837264,-0.42922139239419765,H5,rev_per_emp,410985846.6666667,74.72063346457296,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0193,ООО «Промт-Инвест-193»,2813706618,2018,Орловская обл.,55.1,Гостиницы,FND-96305,ab49b208848a,2025,1260386522,825098496,435288026,197168862,238119164,167187069,226225156,3,3380274,44813024,0.13264745860238578,0.3453607432339712,0.18892550804347621,420128840.6666667,55729023,1126758,1.353125916693952,0.2680412083783824,1.0756258248188062,7,0.0222464935816038,-0.2951341467470764,0,0.0875661053071175,-1.9665232532328867,77.6805269956426,2.6808795260753002,-0.8668097579477873,0,H5,rev_per_emp,420128840.6666667,77.6805269956426,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0194,ПАО «Южный-Торг-194»,4591571368,2008,Республика Карелия,1.11,Выращивание зерновых,FND-60418,31a6b5568bbb,2023,76736753,50410969,26325784,11948399,14377385,12037854,9040234,25,19847054,0,0.15687207927601524,0.34306617065228184,0.18735983004128412,3069470.12,481514.16,793882.16,0.750983854763482,0,0.7972652590327415,15,,,,,-1.851444294486678,-0.6744907594765952,0.9697971049721342,,,,,,,,,,
C0194,ПАО «Южный-Торг-194»,4591571368,2008,Республика Карелия,1.11,Выращивание зерновых,FND-60418,31a6b5568bbb,2024,89111917,36714841,52397076,8374348,44022728,36054266,5582043,27,26807918,0,0.40459533599754116,0.5879917946328099,0.49401617069914455,3300441.3703703703,1335343.1851851852,992885.8518518518,0.15482337097085822,0,0.26635820288903145,16,0.16126775653382164,1.9950742050867207,0.08000000000000007,0.35072530159891735,1.5599639390083413,-0.5872327814413568,-2.995530708345387,0.830930450407645,1.5776660050233509,,,,,,,,
C0194,ПАО «Южный-Торг-194»,4591571368,2008,Республика Карелия,1.11,Выращивание зерновых,FND-60418,31a6b5568bbb,2025,85343660,58870037,26473623,9677624,16795999,14033186,7139746,29,20664218,2724118,0.16443149965679935,0.31020023045648615,0.1968042968862596,2942884.827586207,483902.9655172414,712559.2413793104,0.5087758403544285,0.19411971023543761,0.7381493647469407,17,-0.042286790890156745,-0.6107759897261533,0.07407407407407418,-0.22917482812354173,-1.4597029782872428,-0.9317078761340208,1.0457946720425277,-0.44199832501651326,0.6599103268988186,,,,,,,,
C0195,АО «Восточный-Ко-195»,1477278796,2020,Ханты-Мансийский АО,52.29,Транспортная логистика,FND-37487,0d2b2061826a,2023,58188186,30572869,27615317,10513151,17102166,12943642,3909191,25,15528704,0,0.22244450101950247,0.4745863189479734,0.293911310450544,2327527.44,517745.68,621148.16,0.3020163104016628,0,0.5222587884832175,3,,,,,-0.5879250240431428,-0.6538633965053561,-0.7578630852437959,,,,,,,,,,
C0195,АО «Восточный-Ко-195»,1477278796,2020,Ханты-Мансийский АО,52.29,Транспортная логистика,FND-37487,0d2b2061826a,2024,63561704,37489365,26072339,7691431,18380908,15623928,10557470,22,12538774,0,0.2458072552617532,0.4101894278982829,0.2891821150672738,2889168.3636363638,710178.5454545454,569944.2727272727,0.6757244401023865,0,0.6999334045173315,4,0.09234723350887752,0.20707355781317194,-0.12,-0.19254214646631163,-0.21095112227253351,-0.5698225590083753,0.013835895163546722,0.1766340530583819,-1.172218423366221,,,,,,,,
C0195,АО «Восточный-Ко-195»,1477278796,2020,Ханты-Мансийский АО,52.29,Транспортная логистика,FND-37487,0d2b2061826a,2025,55265022,30479139,24785883,4514046,20271837,16506112,10075413,21,12035677,6972229,0.2986719520350503,0.4484913260325853,0.3668113440722054,2631667.714285714,786005.3333333334,573127.4761904762,0.6104049821060223,0.42240286507204117,0.8699180900676405,5,-0.1305295717056295,0.05646364985808949,-0.045454545454545414,-0.04012330073099646,0.3680713727785475,-0.6336483804265433,1.008927065662555,-1.233009572235637,-0.710753703534476,,,,,,,,
C0196,ПАО «Ресурс-Корп-196»,6775597685,2015,Республика Саха (Якутия),41.2,Строительство зданий,FND-11673,7439aebdba05,2023,10160129715,6086550075,4073579640,939689520,3133890120,2751407257,904522415,2575,1913653640,0,0.2708043434660027,0.40093775909041135,0.3084498139205106,3945681.4427184467,1068507.6726213591,743166.4621359223,0.32874901114648036,0,0.4527251454448059,8,,,,,0.00990511048516208,0,-1.4443265511139485,,,,,,,,,,
C0196,ПАО «Ресурс-Корп-196»,6775597685,2015,Республика Саха (Якутия),41.2,Строительство зданий,FND-11673,7439aebdba05,2024,8441369629,3271932905,5169436724,1361323004,3808113720,3310401878,869963600,2458,2110388811,0,0.3921640709378774,0.6123931247176524,0.4511251002346079,3434243.1362896664,1346786.7689178193,858579.66273393,0.26279697512907224,0,0.4316305089180931,9,-0.16916714000831046,0.2031668047606665,-0.045436893203883444,0.10280604958376904,1.210894456554723,-0.07379062304351515,-0.7601410598076437,-1.4604216411157054,-0.9194029381603289,,,,,,,,
C0196,ПАО «Ресурс-Корп-196»,6775597685,2015,Республика Саха (Якутия),41.2,Строительство зданий,FND-11673,7439aebdba05,2025,12343334008,6104802072,6238531936,1388993676,4849538260,3840231511,1049613353,2460,2395084177,873509911,0.3111178477801101,0.5054170884427711,0.39288722616246974,5017615.450406504,1561069.7199186992,973611.4540650407,0.2733203323793048,0.2274628257431639,0.5309128772567687,10,0.46224304236067937,0.16004994333802758,0.0008136696501219731,0.13490185529608545,0.6248522104611152,0.12426953763391563,0,3.994826542830268,-0.11632948857382064,,,,,,,,
C0197,ООО «Логист-Ко-197»,7961072534,2008,Республика Калмыкия,41.2,Строительство зданий,FND-98542,5118af073644,2023,66848790,30812921,36035869,9244182,26791687,22200401,11260463,22,14749612,0,0.3320987709725187,0.539065389216469,0.4007804329741795,3038581.3636363638,1009109.1363636364,670436.9090909091,0.507218901136065,0,0.569006536237547,15,,,,,0.8974356895951704,-0.39142213467350917,-0.4572415740205389,,,,,,,,,,
C0197,ООО «Логист-Ко-197»,7961072534,2008,Республика Калмыкия,41.2,Строительство зданий,FND-98542,5118af073644,2024,61256044,30837166,30418878,10416751,20002127,14468131,5955491,24,27102417,7108867,0.2361910769164264,0.4965857409923501,0.32653311728716927,2552335.1666666665,602838.7916666666,1129267.375,0.41162821929107496,0.4913466017137943,0.7719255457088193,16,-0.0836626362272227,-0.3482941591910885,0.09090909090909083,0.8375003356020483,-0.944321016716686,-0.356824444462501,1.0193550029817662,-0.7996649740442611,1.8395202531179857,,,,,,,,
C0197,ООО «Логист-Ко-197»,7961072534,2008,Республика Калмыкия,41.2,Строительство зданий,FND-98542,5118af073644,2025,74052731,44109744,29942987,10981317,18961670,16268939,9002804,26,18506731,0,0.2196939772552075,0.4043468295585209,0.2560563228923995,2848181.9615384615,625728.4230769231,711797.3461538461,0.5533737633412972,0,0.6674057267566526,17,0.20890488781809013,0.12446721694737217,0.08333333333333326,-0.3171556986965406,-0.7720900322601942,-0.4654860172682287,0.6744907594765952,1.4227441862492054,0.8969383665565988,,,,,,,,
C0198,ПАО «Монолит-Корп-198»,6939935026,2023,Республика Крым,11.01,Производство алкогольных напитков,FND-39563,a70dab11c90d,2023,56088621,35015328,21073293,7491020,13582273,11691910,4922674,6,5276569,5777629,0.20845422461001492,0.37571422909470353,0.24215737092199147,9348103.5,1948651.6666666667,879428.1666666666,0.4210324916972505,0.4941561301789015,0.8632406430262228,0,,,,,0.47216140438113247,1.298727089154347,0.6439688308966669,,,,,,,,,,
C0198,ПАО «Монолит-Корп-198»,6939935026,2023,Республика Крым,11.01,Производство алкогольных напитков,FND-39563,a70dab11c90d,2024,53007545,36846118,16161427,8829150,7332277,5300553,8437991,6,6977670,0,0.09999619865436138,0.3048891813420146,0.1383251572960038,8834590.833333334,883425.5,1162945,1.591907674538864,0,1.0684168545265218,1,-0.05493228296698538,-0.5466478103235485,0,0.3223877106506141,-1.1697289705527976,1.1417509135833965,1.794518252439882,-0.5928476434037541,0,,,,,,,,
C0198,ПАО «Монолит-Корп-198»,6939935026,2023,Республика Крым,11.01,Производство алкогольных напитков,FND-39563,a70dab11c90d,2025,51657061,28656115,23000946,7131374,15869572,11323019,8498971,6,5893602,2072816,0.21919595851571966,0.44526238145836444,0.3072101217682516,8609510.166666666,1887169.8333333333,982267,0.7505923111142002,0.18306213210452088,0.769670995271238,2,-0.025477203292474715,1.1361957893827306,0,-0.1553624634011067,0.6485581959233062,0.9486006256670959,-0.010759930298111998,-0.41963003132847093,0,,,,,,,,
C0199,АО «Восточный-Плюс-199»,9097102218,2018,Москва,86.21,Частная медицина,FND-53327,bc3ea21614e0,2023,61161543,24684330,36477213,7091935,29385278,23805607,9458684,6,5571756,0,0.3892250887130169,0.59640766420821,0.4804535098141654,10193590.5,3967601.1666666665,928626,0.3973300911839803,0,0.45372487750092094,5,,,,,1.617932713656398,1.3899215889290657,-0.8394393938410375,,,,,,,,,,
C0199,АО «Восточный-Плюс-199»,9097102218,2018,Москва,86.21,Частная медицина,FND-53327,bc3ea21614e0,2024,58885447,26894886,31990561,9054280,22936281,19601926,9168792,6,6589298,0,0.332882350370882,0.5432676939685963,0.38950678255019444,9814241.166666666,3266987.6666666665,1098216.3333333333,0.4677495466516913,0,0.5696390257113653,6,-0.03721449604369853,-0.176583651070103,0,0.18262501085833627,0.6744907594765952,1.3628335900857533,0,-0.6744907594765952,0,,,,,,,,
C0199,АО «Восточный-Плюс-199»,9097102218,2018,Москва,86.21,Частная медицина,FND-53327,bc3ea21614e0,2025,56330558,33023479,23307079,7858885,15448194,11346322,6474642,7,7741746,4570682,0.20142392340583595,0.4137555143693056,0.27424180672948417,8047222.571428572,1620903.142857143,1105963.7142857143,0.57063795651137,0.4028337993580651,0.8110930159888332,7,-0.043387443420443095,-0.4211629000129885,0.16666666666666674,0.17489693135748308,-0.5995943305631127,0.8871784070015191,1.564637376469445,-0.5617009678036504,2.83848194613067,,,,,,,,
C0200,ПАО «Омега-Ко-200»,9664537321,2020,Нижегородская обл.,46.9,Оптовая торговля,FND-76209,1175defd049d,2023,32814394,23325987,9488407,3703574,5784833,4196851,5767812,19,24759824,0,0.12789664803805306,0.289153808539021,0.17628949661541823,1727073.3684210526,220886.8947368421,1303148.6315789474,1.3743189834473513,0,0.9982061266975584,3,,,,,1.245006322890973,-0.9095456390192171,-0.36977550508791707,,,,,,,,,,
C0200,ПАО «Омега-Ко-200»,9664537321,2020,Нижегородская обл.,46.9,Оптовая торговля,FND-76209,1175defd049d,2024,44492278,35404371,9087907,6773118,2314789,2048382,7260618,20,27635820,0,0.04603904524735731,0.20425807372686108,0.05202675844109398,2224613.9,102419.1,1381791,3.5445624888326495,0,1.544220908070472,4,0.35587687525175693,-0.511924059252997,0.05263157894736836,0.11615575296496461,-0.5041095716526836,-0.8135083768029482,0.7949855284385116,2.1770197575592003,0.4348690422941202,H4,financial_pressure_ratio,1.544220908070472,0.7949855284385116,risk,Повышенное финансовое давление по прокси-индикатору.,high,3
C0200,ПАО «Омега-Ко-200»,9664537321,2020,Нижегородская обл.,46.9,Оптовая торговля,FND-76209,1175defd049d,2025,44635012,35187626,9447386,6366145,3081241,2609679,3051013,19,14274505,0,0.05846708409084778,0.21165864142704835,0.06903192946380299,2349211.1578947366,137351.52631578947,751289.7368421053,1.1691142857033374,0,0.9968003847836852,5,0.00320806230690196,0.274019689686787,-0.050000000000000044,-0.48347814539246525,-0.271953923021367,-0.8954266057897329,-0.6883180540579845,-0.9616410912888593,-0.6744907594765952,,,,,,,,
C0201,ООО «Мастер-Сервис-201»,3296457613,2018,Ярославская обл.,56.1,Рестораны и кафе,FND-94182,d464b5ac99e7,2023,73898391,34914000,38984391,12038193,26946198,19418699,754601,26,27907698,0,0.26277566719957407,0.52754045754528,0.3646384939558427,2842245.8076923075,746873.0384615385,1073373,0.038859503409574454,0,0.32815169537982525,5,,,,,0.033032992786281024,-0.6875226001189674,-1.2728914764381152,,,,,,,,,,
C0201,ООО «Мастер-Сервис-201»,3296457613,2018,Ярославская обл.,56.1,Рестораны и кафе,FND-94182,d464b5ac99e7,2024,150760662,86069459,64691203,12960633,51730570,43611429,2014515,24,20418803,0,0.289275918674329,0.42909869286724145,0.3431304248319101,6281694.25,1817142.875,850783.4583333334,0.04619236393285806,0,0.2314866211407446,6,1.0401075038291427,1.2458471085009353,-0.07692307692307687,-0.2683451354533075,0.6884910047462898,0.5820903803620617,-2.8540273081100733,7.793807565899897,-0.7514220662603975,H2,rev_growth,1.0401075038291427,0.5820903803620617,risk,Рост выручки при сокращении штата без роста производительности.,high,3
C0201,ООО «Мастер-Сервис-201»,3296457613,2018,Ярославская обл.,56.1,Рестораны и кафе,FND-94182,d464b5ac99e7,2025,283588999,162950767,120638232,47407986,73230246,52574320,4144378,22,12755068,25273084,0.18538913775001548,0.4253981375349472,0.25822668107093955,12890409.045454545,2389741.8181818184,579775.8181818182,0.07882894158212603,0.4807115717331199,0.6368250489612614,7,0.8810543495756207,0.20551702169630803,-0.08333333333333337,-0.3753273392176809,-0.8610004188419026,1.8987540972898167,-0.071702525549333,7.181839635577847,-0.8140405717820983,H2,rev_growth,0.8810543495756207,1.8987540972898167,risk,Рост выручки при сокращении штата без роста производительности.,high,3
C0202,АО «Логист-Пром-202»,7057554263,2012,Самарская обл.,70.22,Управленческий консалтинг,FND-22577,22b1f2e09831,2023,90095340,31470002,58625338,8349708,50275630,37686023,15227377,19,19017063,17110284,0.41829047984057777,0.6507033327139894,0.5580269745360859,4741860,1983474.894736842,1000898.052631579,0.4040590061731905,0.4540220123519003,0.6940236148403954,11,,,,,-0.3682919464212891,-0.11052206174971538,1.03968955735818,,,,,,,,,,
C0202,АО «Логист-Пром-202»,7057554263,2012,Самарская обл.,70.22,Управленческий консалтинг,FND-22577,22b1f2e09831,2024,85741556,28748664,56992892,7368165,49624727,38765475,14974879,20,23406880,0,0.4521200315049099,0.6647055950325884,0.5787710104071356,4287077.8,1938273.75,1170344,0.3862942218559169,0,0.39203211516271186,12,-0.04832418635636426,0.028643298339015466,0.05263157894736836,0.2308356973944925,-0.2665488004123006,-0.34347603686677836,-0.08628544111385865,-0.40934599521568815,0.43486904229411966,,,,,,,,
C0202,АО «Логист-Пром-202»,7057554263,2012,Самарская обл.,70.22,Управленческий консалтинг,FND-22577,22b1f2e09831,2025,99849676,15867765,83981911,9989133,73992778,60234974,15448061,21,21188550,9797953,0.603256579420448,0.8410834603008627,0.7410417435906352,4754746.476190476,2868332.095238095,1008978.5714285715,0.25646331315756854,0.1626621935621654,0.41955638518394756,13,0.16454238362550822,0.553830412241821,0.050000000000000044,-0.09477256259698008,1.282462825983437,-0.0899243952326494,-0.25820973182722956,1.2215768645570897,0.1686226898691495,,,,,,,,
C0203,ООО «Мастер-Инжиниринг-203»,7841579769,2012,Иркутская обл.,11.01,Производство алкогольных напитков,FND-13113,58ec998e5f04,2023,53120324,33214869,19905455,8677522,11227933,9470266,6644596,4,4111285,0,0.17827952254206883,0.37472390040392073,0.21136793141547858,13280081,2367566.5,1027821.25,0.7016271771035787,0,0.7697446755173394,11,,,,,-0.6148706558144788,2.3097873775953803,0.053814198756800956,,,,,,,,,,
C0203,ООО «Мастер-Инжиниринг-203»,7841579769,2012,Иркутская обл.,11.01,Производство алкогольных напитков,FND-13113,58ec998e5f04,2024,73580186,41363054,32217132,6787464,25429668,22727295,6782998,3,3740535,0,0.30887792265162256,0.43785064636830356,0.34560483443192164,24526728.666666668,7575765,1246845,0.2984516195174129,0,0.421218809917655,12,0.385160715510696,1.399858145483981,-0.25,-0.0901786181206119,1.8935607700468082,5.138387752028061,-1.7310924295726502,3.5818344729229774,-2.519407286817119,H5,rev_per_emp,24526728.666666668,5.138387752028061,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0203,ООО «Мастер-Инжиниринг-203»,7841579769,2012,Иркутская обл.,11.01,Производство алкогольных напитков,FND-13113,58ec998e5f04,2025,65208110,38996613,26211497,8397058,17814439,14298717,11704721,4,4797208,5261515,0.21927820021159944,0.4019668259055507,0.2731936104266785,16302027.5,3574679.25,1199302,0.8185854017531783,0.36797112636049795,0.967640039788647,13,-0.11378166399307554,-0.37085706856007283,0.33333333333333326,0.2824924776803319,0.6499490388009176,2.808341924358775,1.3239251082591865,-0.9232239041857311,6.606973150062705,,,,,,,,
C0204,АО «Ресурс-Групп-204»,5223640656,2015,Республика Тыва,10.71,Производство хлебобулочных изделий,FND-18288,2990cb071c64,2023,16737408,10832144,5905264,2257040,3648224,3033874,2095441,5,5055670,0,0.1812630725139759,0.3528183097406719,0.2179682780033802,3347481.6,606774.8,1011134,0.6906816169689315,0,0.737051044627302,8,,,,,-0.4463219832723098,-0.5405617882036923,0.06479640956526574,,,,,,,,,,
C0204,АО «Ресурс-Групп-204»,5223640656,2015,Республика Тыва,10.71,Производство хлебобулочных изделий,FND-18288,2990cb071c64,2024,15610636,10912155,4698481,1949659,2748822,2450847,2539984,4,2905796,0,0.15699853612626674,0.3009794732258186,0.17608648360002757,3902659,612711.75,726449,1.0363698753940984,0,0.9555520177691471,9,-0.06732057914821699,-0.19217245014130446,-0.19999999999999996,-0.4252401758817328,-0.44804478569363365,-0.39619116005238414,1.1949997824002558,-1.0640855815942771,-2.248302531588648,,,,,,,,
C0204,АО «Ресурс-Групп-204»,5223640656,2015,Республика Тыва,10.71,Производство хлебобулочных изделий,FND-18288,2990cb071c64,2025,22839089,17460580,5378509,2037426,3341083,2810790,2304578,5,2919021,0,0.12306926953172256,0.2354957765609653,0.14628792768398075,4567817.8,562158,583804.2,0.8199040127508637,0,0.8072876702446719,10,0.46304666895057967,0.14686473696644464,0.25,0.004551248607954639,-1.4256930909356176,-0.25391440206434335,0.46795991000326853,2.9554714632575485,2.825576799139062,,,,,,,,
C0205,АО «Финанс-Инжиниринг-205»,3074364513,2012,Республика Марий Эл,69.2,Аудит и бухгалтерия,FND-48663,794288f252f4,2023,2331447416,670560562,1660886854,360641362,1300245492,1040035030,339313836,556,661642594,0,0.4460898508208087,0.7123844366387374,0.5576988282372652,4193250.7482014387,1870566.6007194244,1190004.665467626,0.3262523147898201,0,0.42143460664660065,11,,,,,-0.04125196813280974,-0.12481547002368791,-0.1680818433394282,,,,,,,,,,
C0205,АО «Финанс-Инжиниринг-205»,3074364513,2012,Республика Марий Эл,69.2,Аудит и бухгалтерия,FND-48663,794288f252f4,2024,2617831098,857473259,1760357839,475836226,1284521613,1011325994,347611276,552,459049403,437310151,0.38632209494823566,0.6724489751630264,0.4906816234177076,4742447.641304348,1832112.3079710144,831611.2373188406,0.34371832432104976,0.4324126479438637,0.7161939607211872,12,0.1228351452555343,-0.02760391253359995,-0.007194244604316502,-0.3061973229008893,-0.8606507754859944,-0.22770584988947973,0.6633645362621351,0.5316484028163792,-0.09824716631509088,,,,,,,,
