company_id,company_name,year,region,okved_section,hypothesis_code,metric,value,zscore,interpretation,interpretation_reason,criticality,criticality_score,net_profit,dividends_paid,headcount,payout_ratio,tax_to_profit,financial_pressure_ratio,rev_growth,emp_growth
C0254,ООО «Мастер-Инвест-254»,2023,Тюменская обл.,Управленческий консалтинг,H3,net_margin,-0.0012306929504438259,-4.614823727010381,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-913611,52549657,49,,,0.5968261953778657,,
C0254,ООО «Мастер-Инвест-254»,2023,Тюменская обл.,Управленческий консалтинг,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-4.6). Многомерная аномалия.",critical,4,-913611,52549657,49,,,0.5968261953778657,,
C0254,ООО «Мастер-Инвест-254»,2024,Тюменская обл.,Управленческий консалтинг,H1,dividends_paid,63431481,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-1477800,63431481,53,,,0.4196183511799059,0.2718575646536374,0.08163265306122458
C0254,ООО «Мастер-Инвест-254»,2024,Тюменская обл.,Управленческий консалтинг,H3,net_margin,-0.0015651846420350543,-7.656237677480569,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-1477800,63431481,53,,,0.4196183511799059,0.2718575646536374,0.08163265306122458
C0254,ООО «Мастер-Инвест-254»,2024,Тюменская обл.,Управленческий консалтинг,H5,rev_per_emp,17814523.679245282,3.5792275315487028,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,-1477800,63431481,53,,,0.4196183511799059,0.2718575646536374,0.08163265306122458
C0254,ООО «Мастер-Инвест-254»,2024,Тюменская обл.,Управленческий консалтинг,H6,multi_flags,3,,risk,"Сработало 3 флагов (рисковых: 2): H1(div_at_loss), H3(-7.7), H5(+3.6). Многомерная аномалия.",critical,4,-1477800,63431481,53,,,0.4196183511799059,0.2718575646536374,0.08163265306122458
C0254,ООО «Мастер-Инвест-254»,2025,Тюменская обл.,Управленческий консалтинг,H1,dividends_paid,49180148,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-596977,49180148,59,,,0.3219129416234942,0.1318645946247241,0.1132075471698113
C0254,ООО «Мастер-Инвест-254»,2025,Тюменская обл.,Управленческий консалтинг,H3,net_margin,-0.000558615574206925,-4.074110090759019,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-596977,49180148,59,,,0.3219129416234942,0.1318645946247241,0.1132075471698113
C0254,ООО «Мастер-Инвест-254»,2025,Тюменская обл.,Управленческий консалтинг,H5,rev_per_emp,18113090.118644066,3.9406165018483583,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,-596977,49180148,59,,,0.3219129416234942,0.1318645946247241,0.1132075471698113
C0254,ООО «Мастер-Инвест-254»,2025,Тюменская обл.,Управленческий консалтинг,H6,multi_flags,3,,risk,"Сработало 3 флагов (рисковых: 2): H1(div_at_loss), H3(-4.1), H5(+3.9). Многомерная аномалия.",critical,4,-596977,49180148,59,,,0.3219129416234942,0.1318645946247241,0.1132075471698113
C0255,ПАО «Сигма-Групп-255»,2023,Брянская обл.,Грузоперевозки автомобильным транспортом,H3,net_margin,0.33738814683520457,2.211176746411509,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,67953736,0,97,0,0.39111586153261685,0.4998292619155401,,
C0256,АО «Бизнес-Корп-256»,2023,Калужская обл.,Лесозаготовка,H5,rev_per_emp,18099300.423076924,7.381445168403219,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,88301482,26752363,26,0.3029661835120729,0.920739722126068,1.0056618219367361,,
C0256,АО «Бизнес-Корп-256»,2024,Калужская обл.,Лесозаготовка,H5,rev_per_emp,17552125.785714287,7.0104798546118525,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,137728925,0,28,0,0.3879804260434037,0.4308007644858415,0.044365741539466264,0.07692307692307687
C0256,АО «Бизнес-Корп-256»,2025,Калужская обл.,Лесозаготовка,H5,rev_per_emp,24576341.25,8.891247505864467,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,118873534,0,28,0,0.9240285562638358,0.8285325134359535,0.4001917232158134,0
C0258,ООО «Строй-Пром-258»,2023,Республика Татарстан,Производство алкогольных напитков,H3,net_margin,0.09388063062447718,-3.6553083427490676,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,572913076,129874426,165,0.22669132795286384,0.668576995439357,0.814196512465165,,
C0258,ООО «Строй-Пром-258»,2023,Республика Татарстан,Производство алкогольных напитков,H5,rev_per_emp,36985269.88484848,8.405288969724044,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,572913076,129874426,165,0.22669132795286384,0.668576995439357,0.814196512465165,,
C0258,ООО «Строй-Пром-258»,2023,Республика Татарстан,Производство алкогольных напитков,H6,multi_flags,2,,economic_signal,"Сработало 2 флагов: H3(-3.7), H5(+8.4). Большинство экономически объяснимо.",medium,2,572913076,129874426,165,0.22669132795286384,0.668576995439357,0.814196512465165,,
C0258,ООО «Строй-Пром-258»,2024,Республика Татарстан,Производство алкогольных напитков,H5,rev_per_emp,25784733.6142132,5.458789533462204,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,840858713,0,197,0,0.44054973359121274,0.5556099923731584,-0.16763053723574195,0.19393939393939386
C0258,ООО «Строй-Пром-258»,2025,Республика Татарстан,Производство алкогольных напитков,H5,rev_per_emp,34243620.994791664,7.145897621765765,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,954240629,0,192,0,1.0872783776637958,0.9475883554570138,0.2943509154571513,-0.025380710659898442
C0260,ООО «Монолит-Корп-260»,2023,Воронежская обл.,Строительство зданий,H5,rev_per_emp,12534246.333333334,3.7060457614205875,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,20920464,8272512,6,0.3954267935931058,0.26486047345795005,0.6228708816477385,,
C0261,АО «Монолит-Логистик-261»,2023,Республика Ингушетия,Розничная торговля,H4,financial_pressure_ratio,1.7873616527535368,1.7889784201781151,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,-16467310,0,59,,,1.7873616527535368,,
C0261,АО «Монолит-Логистик-261»,2024,Республика Ингушетия,Розничная торговля,H2,rev_growth,0.2143305380162832,1.6225932955581825,risk,Рост выручки при сокращении штата без роста производительности.,high,3,59734049,0,56,0,1.8826024165882342,1.2791556493203062,0.2143305380162832,-0.05084745762711862
C0261,АО «Монолит-Логистик-261»,2024,Республика Ингушетия,Розничная торговля,H4,financial_pressure_ratio,1.2791556493203062,0.8843212534939259,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,59734049,0,56,0,1.8826024165882342,1.2791556493203062,0.2143305380162832,-0.05084745762711862
C0261,АО «Монолит-Логистик-261»,2024,Республика Ингушетия,Розничная торговля,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H2(risk), H4(fpr=1.28). Многомерная аномалия.",critical,4,59734049,0,56,0,1.8826024165882342,1.2791556493203062,0.2143305380162832,-0.05084745762711862
C0261,АО «Монолит-Логистик-261»,2025,Республика Ингушетия,Розничная торговля,H4,financial_pressure_ratio,1.513387807544524,1.5633416514723706,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,47582787,19114599,59,0.4017124722013446,2.333896331040887,1.513387807544524,-0.09406645858750173,0.0535714285714286
C0262,ООО «Металл-Торг-262»,2023,Республика Дагестан,Розничная торговля,H5,rev_per_emp,15487365.2,3.291945911466915,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,6894517,1279242,5,0.1855448322195739,0.8222560043002287,0.9618724592557175,,
C0262,ООО «Металл-Торг-262»,2025,Республика Дагестан,Розничная торговля,H5,rev_per_emp,18208488.6,3.4841669573747773,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,14705725,0,5,0,0.6442438574092743,0.713652415349044,0.36443598908486496,0
C0263,ПАО «Кристалл-Корп-263»,2023,Чеченская Республика,Электромонтажные работы,H5,rev_per_emp,20955939.22513089,5.53320649129697,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,1478522694,0,191,0,0.46931735699147814,0.46497665044896735,,
C0263,ПАО «Кристалл-Корп-263»,2024,Чеченская Республика,Электромонтажные работы,H5,rev_per_emp,22151324.459183674,5.46127056818068,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,1526971313,408766323,196,0.2676974475682242,0.47797004946090954,0.7062351878639247,0.08471406691079708,0.02617801047120416
C0263,ПАО «Кристалл-Корп-263»,2025,Чеченская Республика,Электромонтажные работы,H5,rev_per_emp,19819351.39267016,4.491910665200503,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,1073771638,0,191,0,0.22601542302982675,0.4545048811369665,-0.12809928230407464,-0.025510204081632626
C0265,АО «Инвест-Инжиниринг-265»,2023,Республика Адыгея,Оптовая торговля,H4,financial_pressure_ratio,1.9065143312214905,2.2770819969882568,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,1713506,0,63,0,13.152314027496839,1.9065143312214905,,
C0265,АО «Инвест-Инжиниринг-265»,2024,Республика Адыгея,Оптовая торговля,H4,financial_pressure_ratio,1.6214711397317083,0.9865858680735029,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,6228630,963084,69,0.15462212396626546,3.391651615202701,1.6214711397317083,0.032511064767497544,0.09523809523809534
C0265,АО «Инвест-Инжиниринг-265»,2025,Республика Адыгея,Оптовая торговля,H3,net_margin,-0.013193738336405898,-2.445244599351823,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,-2151933,0,71,,,2.95632986038989,-0.013067516167826532,0.02898550724637672
C0265,АО «Инвест-Инжиниринг-265»,2025,Республика Адыгея,Оптовая торговля,H4,financial_pressure_ratio,2.95632986038989,6.880127825464368,risk,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,critical,4,-2151933,0,71,,,2.95632986038989,-0.013067516167826532,0.02898550724637672
C0265,АО «Инвест-Инжиниринг-265»,2025,Республика Адыгея,Оптовая торговля,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-2.4), H4(fpr=2.96). Многомерная аномалия.",critical,4,-2151933,0,71,,,2.95632986038989,-0.013067516167826532,0.02898550724637672
C0267,АО «Монолит-Холдинг-267»,2023,Республика Мордовия,Электромонтажные работы,H1,dividends_paid,58867306,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-1188789,58867306,88,,,0.9171864864729322,,
C0267,АО «Монолит-Холдинг-267»,2023,Республика Мордовия,Электромонтажные работы,H3,net_margin,-0.0025249787555098008,-3.7980039878535035,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-1188789,58867306,88,,,0.9171864864729322,,
C0267,АО «Монолит-Холдинг-267»,2023,Республика Мордовия,Электромонтажные работы,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.8). Многомерная аномалия.",critical,4,-1188789,58867306,88,,,0.9171864864729322,,
C0267,АО «Монолит-Холдинг-267»,2024,Республика Мордовия,Электромонтажные работы,H1,payout_ratio,129.46906114854673,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4,238632,30895461,93,129.46906114854673,170.15370109624862,0.6098281824786824,0.15613899445095525,0.05681818181818188
C0267,АО «Монолит-Холдинг-267»,2024,Республика Мордовия,Электромонтажные работы,H3,net_margin,0.0004384010466363866,-3.603760042568739,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,238632,30895461,93,129.46906114854673,170.15370109624862,0.6098281824786824,0.15613899445095525,0.05681818181818188
C0267,АО «Монолит-Холдинг-267»,2024,Республика Мордовия,Электромонтажные работы,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(payout=129.5), H3(-3.6). Многомерная аномалия.",critical,4,238632,30895461,93,129.46906114854673,170.15370109624862,0.6098281824786824,0.15613899445095525,0.05681818181818188
C0267,АО «Монолит-Холдинг-267»,2025,Республика Мордовия,Электромонтажные работы,H1,dividends_paid,42797236,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-1321134,42797236,97,,,0.6739614134084503,0.0021042375758602017,0.043010752688172005
C0267,АО «Монолит-Холдинг-267»,2025,Республика Мордовия,Электромонтажные работы,H3,net_margin,-0.0024220152428707465,-3.1838546615870302,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-1321134,42797236,97,,,0.6739614134084503,0.0021042375758602017,0.043010752688172005
C0267,АО «Монолит-Холдинг-267»,2025,Республика Мордовия,Электромонтажные работы,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.2). Многомерная аномалия.",critical,4,-1321134,42797236,97,,,0.6739614134084503,0.0021042375758602017,0.043010752688172005
C0270,ООО «Монолит-Логистик-270»,2023,Челябинская обл.,Производство хлебобулочных изделий,H3,net_margin,0.1057867020319346,-2.4321652846692987,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,87517719,0,117,0,1.4413346513292926,1.0802443916894726,,
C0270,ООО «Монолит-Логистик-270»,2024,Челябинская обл.,Производство хлебобулочных изделий,H4,financial_pressure_ratio,1.221888580366603,2.9063325610079254,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,90729097,31480776,109,0.3469755242907355,1.3274473458057232,1.221888580366603,-0.19073156428054494,-0.06837606837606836
C0272,ПАО «Южный-Инвест-272»,2024,Москва,Производство металлоконструкций,H2,rev_growth,0.2636894134498835,-0.5438458349108877,risk,Рост выручки при сокращении штата без роста производительности.,high,3,26454583,12237645,112,0.4625907352234583,2.5245231421716228,1.4915046306416773,0.2636894134498835,-0.07438016528925617
C0272,ПАО «Южный-Инвест-272»,2024,Москва,Производство металлоконструкций,H4,financial_pressure_ratio,1.4915046306416773,2.683181981807326,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,26454583,12237645,112,0.4625907352234583,2.5245231421716228,1.4915046306416773,0.2636894134498835,-0.07438016528925617
C0272,ПАО «Южный-Инвест-272»,2024,Москва,Производство металлоконструкций,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H2(risk), H4(fpr=1.49). Многомерная аномалия.",critical,4,26454583,12237645,112,0.4625907352234583,2.5245231421716228,1.4915046306416773,0.2636894134498835,-0.07438016528925617
C0274,ПАО «Ресурс-Трейд-274»,2025,Ставропольский край,Производство пластмасс,H3,net_margin,0.07471781886525355,-2.22886340071209,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,32860463,0,113,0,2.0945992757314467,1.2540524124644898,0.15090466527038648,0.04629629629629628
C0274,ПАО «Ресурс-Трейд-274»,2025,Ставропольский край,Производство пластмасс,H4,financial_pressure_ratio,1.2540524124644898,1.8538970254407963,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,32860463,0,113,0,2.0945992757314467,1.2540524124644898,0.15090466527038648,0.04629629629629628
C0274,ПАО «Ресурс-Трейд-274»,2025,Ставропольский край,Производство пластмасс,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-2.2), H4(fpr=1.25). Многомерная аномалия.",critical,4,32860463,0,113,0,2.0945992757314467,1.2540524124644898,0.15090466527038648,0.04629629629629628
C0277,АО «Восточный-Трейд-277»,2024,Республика Бурятия,Оптовая торговля,H4,financial_pressure_ratio,1.2236952954530835,0,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,20208826,3359921,45,0.1662600786408869,1.688100981224738,1.2236952954530835,-0.05327638660340872,-0.08163265306122447
C0279,ООО «Южный-Инвест-279»,2024,Курганская обл.,Оптовая торговля,H4,financial_pressure_ratio,1.5125303947736597,0.716384947180665,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,1896389,0,5,0,3.0762037746475013,1.5125303947736597,-0.027322857354779795,0.25
C0279,ООО «Южный-Инвест-279»,2025,Курганская обл.,Оптовая торговля,H3,net_margin,0.13380284969978437,2.0127884431205385,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,8331490,0,5,0,0.6060002472546927,0.6312025524678422,0.16578786700409487,0
C0281,ООО «Монолит-Ко-281»,2025,Республика Адыгея,Производство металлоконструкций,H3,net_margin,0.3131393580363882,2.485884611507102,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,15229874,0,19,0,0.37573107958739516,0.4649024395570332,-0.07013545242741981,0
C0285,ООО «Альфа-Корп-285»,2024,Мурманская обл.,Оптовая торговля,H4,financial_pressure_ratio,1.3949409174372622,0.42473295713931475,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,-3277630,0,18,,,1.3949409174372622,0.8727594007270836,0.05882352941176472
C0288,ООО «Премиум-Логистик-288»,2023,Калининградская обл.,Производство пластмасс,H5,rev_per_emp,2575310475,901.3650235212795,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,331749664,0,1,0,1.183080058824114,0.9176036605213718,,
C0288,ООО «Премиум-Логистик-288»,2024,Калининградская обл.,Производство пластмасс,H5,rev_per_emp,2147499373,716.7823923868442,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,424944389,0,1,0,0.8362987444928941,0.7602809188763978,-0.16612020420566964,0
C0288,ООО «Премиум-Логистик-288»,2025,Калининградская обл.,Производство пластмасс,H5,rev_per_emp,2660170435,949.6749204717926,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,659578081,0,1,0,0.5126374749860737,0.6145960624556005,0.23872931859524216,0
C0289,АО «Ресурс-Ко-289»,2023,Чеченская Республика,Производство пластмасс,H3,net_margin,0.274140754559714,2.12526759401547,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,9393953,0,22,0,0.581593712465881,0.5617970972790074,,
C0294,ПАО «Мастер-Торг-294»,2024,Республика Коми,Аренда недвижимости,H2,rev_growth,0.2009449271591106,1.865009645795278,risk,Рост выручки при сокращении штата без роста производительности.,high,3,278899029,0,58,0,0.48056738483661054,0.5301455530316178,0.2009449271591106,-0.06451612903225812
C0299,ООО «Техно-Инжиниринг-299»,2023,Приморский край,Управленческий консалтинг,H3,net_margin,0.1140072085698772,-3.4483476517296525,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,82774868,0,112,0,1.495443882797856,1.1458935961284782,,
C0299,ООО «Техно-Инжиниринг-299»,2024,Приморский край,Управленческий консалтинг,H3,net_margin,0.1292731740725734,-5.525124011713567,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,102835283,0,103,0,0.8221961425437999,0.8204250590152692,0.09563917110915465,-0.0803571428571429
C0299,ООО «Техно-Инжиниринг-299»,2025,Приморский край,Управленческий консалтинг,H3,net_margin,0.09776453906888177,-3.2018644904234534,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,84869701,0,114,0,1.4663839336490652,1.098016628917426,0.0912834773606972,0.10679611650485432
C0303,ООО «Промт-Холдинг-303»,2023,Республика Крым,Оптовая торговля,H3,net_margin,-0.010740737977625606,-2.156102155790953,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,-414633,0,4,,,2.3889429173949943,,
C0303,ООО «Промт-Холдинг-303»,2023,Республика Крым,Оптовая торговля,H4,financial_pressure_ratio,2.3889429173949943,3.6829040694626625,risk,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,critical,4,-414633,0,4,,,2.3889429173949943,,
C0303,ООО «Промт-Холдинг-303»,2023,Республика Крым,Оптовая торговля,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-2.2), H4(fpr=2.39). Многомерная аномалия.",critical,4,-414633,0,4,,,2.3889429173949943,,
C0303,ООО «Промт-Холдинг-303»,2024,Республика Крым,Оптовая торговля,H4,financial_pressure_ratio,1.3849929796257157,0.4000595261039418,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,3019629,0,3,0,2.2381587274463186,1.3849929796257157,0.022231920756344836,-0.25
C0303,ООО «Промт-Холдинг-303»,2025,Республика Крым,Оптовая торговля,H3,net_margin,-0.043653254748588666,-3.3690043439644586,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-1723968,0,3,,,2.1142926804721283,0.0007679538253604345,0
C0303,ООО «Промт-Холдинг-303»,2025,Республика Крым,Оптовая торговля,H4,financial_pressure_ratio,2.1142926804721283,3.6278609399245796,risk,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,critical,4,-1723968,0,3,,,2.1142926804721283,0.0007679538253604345,0
C0303,ООО «Промт-Холдинг-303»,2025,Республика Крым,Оптовая торговля,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-3.4), H4(fpr=2.11). Многомерная аномалия.",critical,4,-1723968,0,3,,,2.1142926804721283,0.0007679538253604345,0
C0305,ООО «Трейд-Групп-305»,2023,Пермский край,Аудит и бухгалтерия,H3,net_margin,0.09669945470769754,-3.2419836001449496,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,4220770,0,7,0,1.424030686343961,1.145368639185377,,
C0305,ООО «Трейд-Групп-305»,2024,Пермский край,Аудит и бухгалтерия,H3,net_margin,0.06754434714994484,-4.90653183012708,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,3211982,0,7,0,2.5513832269296652,1.5289961796754261,0.08947290151951504,0
C0305,ООО «Трейд-Групп-305»,2024,Пермский край,Аудит и бухгалтерия,H4,financial_pressure_ratio,1.5289961796754261,3.5999332843807474,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,3211982,0,7,0,2.5513832269296652,1.5289961796754261,0.08947290151951504,0
C0305,ООО «Трейд-Групп-305»,2024,Пермский край,Аудит и бухгалтерия,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-4.9), H4(fpr=1.53). Многомерная аномалия.",critical,4,3211982,0,7,0,2.5513832269296652,1.5289961796754261,0.08947290151951504,0
C0305,ООО «Трейд-Групп-305»,2025,Пермский край,Аудит и бухгалтерия,H3,net_margin,0.11872888773951569,-4.581577699413641,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,7170315,1120944,8,0.15633120720637797,0.6135798775925465,0.7983339882101368,0.26998251407525253,0.1428571428571428
C0306,АО «Трейд-Инвест-306»,2023,Ростовская обл.,Оптовая торговля,H4,financial_pressure_ratio,1.364861922961716,0.6986786167485751,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,687177,0,13,0,5.952572626848687,1.364861922961716,,
C0306,АО «Трейд-Инвест-306»,2025,Ростовская обл.,Оптовая торговля,H4,financial_pressure_ratio,1.2323567152418873,0.22148981606872298,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,4994827,0,12,0,1.871892459939053,1.2323567152418873,0.15055443522878842,0
C0307,ООО «Капитал-Групп-307»,2023,Республика Калмыкия,Гостиницы,H5,rev_per_emp,763324607.5,176.5152074106259,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,500111262,0,2,0,0.33359761852353564,0.40247345047967176,,
C0307,ООО «Капитал-Групп-307»,2024,Республика Калмыкия,Гостиницы,H5,rev_per_emp,738431918,135.04563533924002,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,313050529,0,2,0,0.7901648522689447,0.6856885248717998,-0.03261088304427551,0
C0307,ООО «Капитал-Групп-307»,2025,Республика Калмыкия,Гостиницы,H5,rev_per_emp,808618509,150.4070843212649,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,447291180,193195317,2,0.43192292993570763,0.2223840698133149,0.6766324156139762,0.09504815445965065,0
C0308,АО «Трейд-Сервис-308»,2025,Еврейская АО,Аренда недвижимости,H2,rev_growth,0.9758755754935362,3.688024369259363,economic_signal,Рост выручки при сокращении штата с ростом rev_per_emp. Автоматизация/аутсорсинг.,medium,2,771799244,263807467,92,0.34180840296340065,0.021163437418448675,0.48428210047986486,0.9758755754935362,-0.08910891089108908
C0308,АО «Трейд-Сервис-308»,2025,Еврейская АО,Аренда недвижимости,H5,rev_per_emp,23505667.36956522,3.688024369259363,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,771799244,263807467,92,0.34180840296340065,0.021163437418448675,0.48428210047986486,0.9758755754935362,-0.08910891089108908
C0308,АО «Трейд-Сервис-308»,2025,Еврейская АО,Аренда недвижимости,H6,multi_flags,2,,economic_signal,"Сработало 2 флагов: H2(signal), H5(+3.7). Большинство экономически объяснимо.",medium,2,771799244,263807467,92,0.34180840296340065,0.021163437418448675,0.48428210047986486,0.9758755754935362,-0.08910891089108908
C0310,ООО «Южный-Пром-310»,2023,Республика Крым,Выращивание зерновых,H3,net_margin,0.13296054544922356,-2.211751661766338,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,3261515,0,2,0,0.8888562523857778,0.7787494522872458,,
C0311,ООО «Союз-Логистик-311»,2024,Еврейская АО,Розничная торговля,H4,financial_pressure_ratio,2.2845412255703517,4.01721309533216,risk,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,critical,4,-1285915,0,26,,,2.2845412255703517,-0.03385560141680666,0.13043478260869557
C0320,АО «Омега-Торг-320»,2024,Республика Крым,Транспортная логистика,H5,rev_per_emp,24124286.666666668,3.0096667426863015,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,14745202,4082983,3,0.2769024798710794,0.35467387967964087,0.74932773627418,0.2118390844437792,0.5
C0320,АО «Омега-Торг-320»,2025,Республика Крым,Транспортная логистика,H5,rev_per_emp,33105399,3.8741987921376997,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,19586328,5144423,2,0.26265377563369713,0.5131128203305898,0.7707917510552472,-0.08514327055749904,-0.33333333333333337
C0324,ООО «Промт-Ко-324»,2023,Воронежская обл.,Гостиницы,H5,rev_per_emp,30681723.5,6.1153547108267325,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,12018155,0,2,0,0.6131162395559052,0.6667599095550497,,
C0324,ООО «Промт-Ко-324»,2025,Воронежская обл.,Гостиницы,H5,rev_per_emp,23513570,3.4328299021710666,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,21065266,0,3,0,0.4387315593356381,0.5240253838679709,0.2188389060728546,0
